session	bill	chamber	printed_roll	roll_call_id	date	yea	nay	disposition	reason	title
2196	HB3279	H	287	1531041	2025-03-31	62	35	not-selected	filter 5: university board governance. Making faculty, student and staff members nonvoting fits no research area	Relating to requirements for WVU and WVSU Board of Governors
2196	HB3279	S	407	1541526	2025-04-09	19	15	not-selected	filter 5: university board governance. Making faculty, student and staff members nonvoting fits no research area	Relating to requirements for WVU and WVSU Board of Governors
2196	HB3297	H	564	1546515	2025-04-12	87	7	screened	final-roll-not-divided	Establishing the Washington Center for Civics, Culture, and Statesmanship at West Virginia University.
2196	HB3297	S	586	1546715	2025-04-12	27	6	screened	final-roll-not-divided	Establishing the Washington Center for Civics, Culture, and Statesmanship at West Virginia University.
2196	HB3313	H	399	1538139	2025-04-07	97	0	screened	final-roll-not-divided	Providing more opportunities for high school students in community colleges
2196	HB3313	S	315	1537193	2025-04-04	31	2	screened	final-roll-not-divided	Providing more opportunities for high school students in community colleges
2196	HB3336	H	175	1524887	2025-03-24	94	1	screened	final-roll-not-divided	Well Plugging methods
2196	HB3336	S	496	1545870	2025-04-11	33	0	screened	final-roll-not-divided	Well Plugging methods
2196	HB3338	H	176	1524621	2025-03-24	96	0	screened	final-roll-not-divided	Allow child witness testify remotely in situations deemed traumatic by judge
2196	HB3338	S	497	1545467	2025-04-11	34	0	screened	final-roll-not-divided	Allow child witness testify remotely in situations deemed traumatic by judge
2196	HB3342	H	251	1530148	2025-03-28	81	10	screened	final-roll-not-divided	Firearms Industry Nondiscrimination Act
2196	HB3342	S	409	1541675	2025-04-09	34	0	screened	final-roll-not-divided	Firearms Industry Nondiscrimination Act
2196	HB3347	H	288	1530806	2025-03-31	87	4	screened	final-roll-not-divided	Supplemental Appropriation Administration Diamond Bldg.
2196	HB3347	S	316	1537443	2025-04-04	33	0	screened	final-roll-not-divided	Supplemental Appropriation Administration Diamond Bldg.
2196	HB3349	H	538	1546108	2025-04-11	96	0	screened	final-roll-not-divided	Supplemental Appropriation - Medicaid
2196	HB3349	S	533	1546673	2025-04-12	34	0	screened	final-roll-not-divided	Supplemental Appropriation - Medicaid
2196	HB3350	H	355	1534807	2025-04-02	99	0	screened	final-roll-not-divided	Supplemental Appropriation - DCR - Corrections - 0608
2196	HB3350	S	410	1541997	2025-04-09	34	0	screened	final-roll-not-divided	Supplemental Appropriation - DCR - Corrections - 0608
2196	HB3352	H	540	1546267	2025-04-11	99	0	screened	final-roll-not-divided	Supplemental Appropriation - Human Services - Medicaid
2196	HB3352	S	536	1546712	2025-04-12	34	0	screened	final-roll-not-divided	Supplemental Appropriation - Human Services - Medicaid
2196	HB3356	H	616	1546702	2025-04-12	80	14	screened	final-roll-not-divided	Supplemental Appropriation - Education - Hope Scholarship
2196	HB3356	S	564	1546570	2025-04-12	32	2	screened	final-roll-not-divided	Supplemental Appropriation - Education - Hope Scholarship
2196	HB3357	H	617	1546648	2025-04-12	78	17	screened	final-roll-not-divided	Supplemental Appropriation - Lottery Surplus - Hope Scholarship
2196	HB3357	S	567	1546646	2025-04-12	32	2	screened	final-roll-not-divided	Supplemental Appropriation - Lottery Surplus - Hope Scholarship
2196	HB3358	H	322	1533614	2025-04-01	96	1	screened	final-roll-not-divided	Supplemental Appropriation FBGR DHHR
2196	HB3358	S	335	1538132	2025-04-07	34	0	screened	final-roll-not-divided	Supplemental Appropriation FBGR DHHR
2196	HB3359	H	542	1545950	2025-04-11	99	0	screened	final-roll-not-divided	Supplemental Appropriation - EDA and Medicaid Net Zero
2196	HB3359	S	539	1546624	2025-04-12	34	0	screened	final-roll-not-divided	Supplemental Appropriation - EDA and Medicaid Net Zero
2196	HB3360	H	478	1544299	2025-04-10	97	0	screened	final-roll-not-divided	Supplemental Appropriation - EDA Bridge Loan Fund
2196	HB3360	S	570	1546660	2025-04-12	34	0	screened	final-roll-not-divided	Supplemental Appropriation - EDA Bridge Loan Fund
2196	HB3361	H	357	1534789	2025-04-02	100	0	screened	final-roll-not-divided	Supplemental Appropriation - Health, Birth to Three
2196	HB3361	S	412	1541899	2025-04-09	34	0	screened	final-roll-not-divided	Supplemental Appropriation - Health, Birth to Three
2196	HB3363	H	290	1530795	2025-03-31	92	0	screened	final-roll-not-divided	Supplemental Appropriation Public Defender
2196	HB3363	S	318	1537127	2025-04-04	33	0	screened	final-roll-not-divided	Supplemental Appropriation Public Defender
2196	HB3365	H	324	1533632	2025-04-01	98	0	screened	final-roll-not-divided	Supplemental Appropriation HLTH Birth to Three
2196	HB3365	S	337	1538765	2025-04-07	34	0	screened	final-roll-not-divided	Supplemental Appropriation HLTH Birth to Three
2196	HB3366	H	326	1533602	2025-04-01	97	1	screened	final-roll-not-divided	Supplemental Appropriation FEDA HLTH OIG
2196	HB3366	S	339	1538090	2025-04-07	34	0	screened	final-roll-not-divided	Supplemental Appropriation FEDA HLTH OIG
2196	HB3367	H	328	1533607	2025-04-01	97	1	screened	final-roll-not-divided	Supplemental Appropriation SAPR DNR
2196	HB3367	S	341	1538406	2025-04-07	34	0	screened	final-roll-not-divided	Supplemental Appropriation SAPR DNR
2196	HB3368	H	292	1530884	2025-03-31	95	0	screened	final-roll-not-divided	Supplemental Appropriation Administration Lease Rental Payment
2196	HB3368	S	320	1537125	2025-04-04	33	0	screened	final-roll-not-divided	Supplemental Appropriation Administration Lease Rental Payment
2196	HB3369	H	480	1543306	2025-04-10	98	0	screened	final-roll-not-divided	Supplemental Appropriation - Education - Enrollment
2196	HB3369	S	573	1546575	2025-04-12	34	0	screened	final-roll-not-divided	Supplemental Appropriation - Education - Enrollment
2196	HB3370	H	330	1533625	2025-04-01	98	0	screened	final-roll-not-divided	Supplemental Appropriation FEDA HMSV Summer EBT
2196	HB3370	S	343	1538182	2025-04-07	34	0	screened	final-roll-not-divided	Supplemental Appropriation FEDA HMSV Summer EBT
2196	HB3371	H	544	1546147	2025-04-11	99	0	screened	final-roll-not-divided	Supplemental Appropriation - - HLFC to OIG Net Zero
2196	HB3371	S	542	1546678	2025-04-12	34	0	screened	final-roll-not-divided	Supplemental Appropriation - - HLFC to OIG Net Zero
2196	HB3372	H	332	1533612	2025-04-01	97	0	screened	final-roll-not-divided	Supplemental Appropriation FEDA Veterans
2196	HB3372	S	345	1538544	2025-04-07	34	0	screened	final-roll-not-divided	Supplemental Appropriation FEDA Veterans
2196	HB3373	H	558	1545968	2025-04-11	89	9	screened	final-roll-not-divided	To extend and revise the sunset provision in the Tourism Development Act to December 31, 2030
2196	HB3373	S	446	1544065	2025-04-10	33	1	screened	final-roll-not-divided	To extend and revise the sunset provision in the Tourism Development Act to December 31, 2030
2196	HB3389	H	493	1544512	2025-04-10	96	0	screened	final-roll-not-divided	Exclude the Department of Tourism as a Governmental agency
2196	HB3389	S	377	1540988	2025-04-08	33	0	screened	final-roll-not-divided	Exclude the Department of Tourism as a Governmental agency
2196	HB3411	H	611	1546611	2025-04-12	93	5	screened	final-roll-not-divided	Relating to commissions; removing the legislative members; and eliminating expired commissions
2196	HB3411	S	501	1545909	2025-04-11	34	0	screened	final-roll-not-divided	Relating to commissions; removing the legislative members; and eliminating expired commissions
2196	HB3424	H	296	1530893	2025-03-31	95	0	screened	final-roll-not-divided	Removing language regarding short term loans being provided to released inmates for costs related to reentry into the co
2196	HB3424	S	504	1545823	2025-04-11	34	0	screened	final-roll-not-divided	Removing language regarding short term loans being provided to released inmates for costs related to reentry into the co
2196	HB3429	H	601	1546586	2025-04-12	95	1	screened	final-roll-not-divided	Prequalifying consultants for WVDEP- Abandon Mine Lands
2196	HB3429	S	414	1541727	2025-04-09	34	0	screened	final-roll-not-divided	Prequalifying consultants for WVDEP- Abandon Mine Lands
2196	HB3434	H	222	1529147	2025-03-27	89	3	screened	final-roll-not-divided	Relating to the controlled substance schedules and to clean-up errors identified in the code sections
2196	HB3434	S	505	1546388	2025-04-11	34	0	screened	final-roll-not-divided	Relating to the controlled substance schedules and to clean-up errors identified in the code sections
2196	HB3440	H	252	1530013	2025-03-28	91	0	screened	final-roll-not-divided	Relating generally to removing and repealing obsolete provisions under the purview of the State Treasurer’s Office
2196	HB3440	S	506	1545960	2025-04-11	34	0	screened	final-roll-not-divided	Relating generally to removing and repealing obsolete provisions under the purview of the State Treasurer’s Office
2196	HB3444	H	337	1533451	2025-04-01	96	1	screened	final-roll-not-divided	Relating to inflammation of the eyes of newborns.
2196	HB3444	S	447	1543284	2025-04-10	18	15	batch-01	imported	Relating to inflammation of the eyes of newborns.
2196	HB3456	H	223	1529085	2025-03-27	92	0	screened	final-roll-not-divided	Relating to the powers and duties of the Commissioner of the Division of Corrections and Rehabilitation regarding Steven
2196	HB3456	S	415	1541831	2025-04-09	34	0	screened	final-roll-not-divided	Relating to the powers and duties of the Commissioner of the Division of Corrections and Rehabilitation regarding Steven
2196	HB3492	H	581	1546767	2025-04-12	86	12	screened	final-roll-not-divided	Relating to municipal economic opportunity development districts.
2196	HB3492	S	507	1545974	2025-04-11	22	12	not-selected	filter 3: a single-city excise tax district (Huntington)	Relating to municipal economic opportunity development districts.
2196	HB3503	H	582	1546654	2025-04-12	84	13	screened	final-roll-not-divided	Relating to regulation by counties, municipalities, and political subdivisions of commercial horticulture under the Wate
2196	HB3503	S	509	1545887	2025-04-11	31	3	screened	final-roll-not-divided	Relating to regulation by counties, municipalities, and political subdivisions of commercial horticulture under the Wate
2196	HB3504	H	189	1526276	2025-03-25	90	8	screened	final-roll-not-divided	Relating to protecting critical infrastructure; and defining terms
2196	HB3504	S	510	1545883	2025-04-11	34	0	screened	final-roll-not-divided	Relating to protecting critical infrastructure; and defining terms
2196	HB3513	H	634	1546749	2025-04-12	71	27	screened	printed-roll-number-shared	Relating to standards of liability and insurance requirements in certain civil actions
2196	HB3513	S	511	1545860	2025-04-11	32	2	screened	final-roll-not-divided	Relating to standards of liability and insurance requirements in certain civil actions
2196	HB3515	H	364	1534045	2025-04-02	97	0	screened	final-roll-not-divided	Relating to appointment of officers of the West Virginia State Police
2196	HB3515	S	448	1543328	2025-04-10	34	0	screened	final-roll-not-divided	Relating to appointment of officers of the West Virginia State Police
2196	HB3517	H	613	1546699	2025-04-12	94	1	screened	final-roll-not-divided	Relating generally to fiscal emergencies of local governments
2196	HB3517	S	593	1546700	2025-04-12	33	0	screened	final-roll-not-divided	Relating generally to fiscal emergencies of local governments
2196	HB3522	H	442	1544356	2025-04-10	98	0	screened	final-roll-not-divided	Supplemental Appropriation to Arts, Culture and History.
2196	HB3522	S	424	1544359	2025-04-10	34	0	screened	final-roll-not-divided	Supplemental Appropriation to Arts, Culture and History.
2196	SB1	H	413	1539415	2025-04-08	99	0	screened	final-roll-not-divided	Requiring utility work and road paving coordination
2196	SB1	S	519	1546070	2025-04-11	32	0	screened	final-roll-not-divided	Requiring utility work and road paving coordination
2196	SB10	H	387	1537026	2025-04-04	97	0	screened	final-roll-not-divided	Exempting certain meat processes from consumers sales and service tax
2196	SB10	S	175	1527639	2025-03-26	33	1	screened	final-roll-not-divided	Exempting certain meat processes from consumers sales and service tax
2196	SB102	H	500	1545337	2025-04-11	96	0	screened	final-roll-not-divided	Modifying form of certain deeds
2196	SB102	S	595	1546717	2025-04-12	33	0	screened	final-roll-not-divided	Modifying form of certain deeds
2196	SB128	H	565	1546510	2025-04-12	92	0	screened	final-roll-not-divided	Preventing courts from ordering services at higher rate than Medicaid
2196	SB128	S	168	1525968	2025-03-25	34	0	screened	final-roll-not-divided	Preventing courts from ordering services at higher rate than Medicaid
2196	SB138	H	50	1513615	2025-03-11	97	0	screened	final-roll-not-divided	Enhancing penalties for fleeing officer
2196	SB138	S	108	1518125	2025-03-14	31	0	screened	final-roll-not-divided	Enhancing penalties for fleeing officer
2196	SB154	H	551	1546066	2025-04-11	82	17	screened	final-roll-not-divided	Prohibiting sexual orientation instruction in public schools
2196	SB154	S	598	1546685	2025-04-12	32	1	screened	final-roll-not-divided	Prohibiting sexual orientation instruction in public schools
2196	SB196	H	502	1545527	2025-04-11	98	1	screened	final-roll-not-divided	Lauren's Law
2196	SB196	S	549	1546563	2025-04-12	34	0	screened	final-roll-not-divided	Lauren's Law
2196	SB198	H	414	1539282	2025-04-08	99	0	screened	final-roll-not-divided	Prohibiting creation, production, distribution, or possession of artificially generated child pornography
2196	SB198	S	449	1543686	2025-04-10	33	0	screened	final-roll-not-divided	Prohibiting creation, production, distribution, or possession of artificially generated child pornography
2196	SB199	H	373	1535640	2025-04-03	94	3	screened	final-roll-not-divided	Relating to elementary behavior intervention and safety
2196	SB199	S	173	1527233	2025-03-26	34	0	screened	final-roll-not-divided	Relating to elementary behavior intervention and safety
2196	SB22	H	375	1535741	2025-04-03	98	0	screened	final-roll-not-divided	Applying penalties for nonpayment of royalties under terms of oil and natural gas leases
2196	SB22	S	322	1537994	2025-04-07	34	0	screened	final-roll-not-divided	Applying penalties for nonpayment of royalties under terms of oil and natural gas leases
2196	SB225	H	615	1546637	2025-04-12	93	2	screened	final-roll-not-divided	Expanding powers of National Park Service law-enforcement officers
2196	SB225	S	499	1546000	2025-04-11	33	0	screened	final-roll-not-divided	Expanding powers of National Park Service law-enforcement officers
2196	SB240	H	44	1509025	2025-03-10	97	0	screened	final-roll-not-divided	Updating crime of sexual extortion
2196	SB240	S	109	1518094	2025-03-14	31	0	screened	final-roll-not-divided	Updating crime of sexual extortion
2196	SB257	H	415	1539286	2025-04-08	99	0	screened	final-roll-not-divided	Providing protection for property owner when someone visiting private cemetery causes damage to property
2196	SB257	S	417	1542670	2025-04-09	30	0	screened	final-roll-not-divided	Providing protection for property owner when someone visiting private cemetery causes damage to property
2196	SB267	H	388	1537042	2025-04-04	97	0	screened	final-roll-not-divided	Extending time for renewal and restoration of commercial driver's licenses
2196	SB267	S	73	1508715	2025-03-07	34	0	screened	final-roll-not-divided	Extending time for renewal and restoration of commercial driver's licenses
2196	SB270	H	416	1539368	2025-04-08	98	1	screened	final-roll-not-divided	Declaring sale and manufacture of firearms essential business during declared emergency
2196	SB270	S	418	1542449	2025-04-09	31	0	screened	final-roll-not-divided	Declaring sale and manufacture of firearms essential business during declared emergency
2196	SB275	H	302	1532195	2025-04-01	96	3	screened	final-roll-not-divided	Removing requirement school cooks or custodians have high school diploma or equivalent
2196	SB275	S	22	1497334	2025-02-24	32	0	screened	final-roll-not-divided	Removing requirement school cooks or custodians have high school diploma or equivalent
2196	SB280	H	503	1545471	2025-04-11	97	2	screened	final-roll-not-divided	Displaying official US motto in public schools
2196	SB280	S	550	1546556	2025-04-12	33	1	screened	final-roll-not-divided	Displaying official US motto in public schools
2196	SB282	H	304	1532621	2025-04-01	99	0	screened	final-roll-not-divided	Modifying provisions for employment of retired teachers as substitutes in areas of critical need and shortage
2196	SB282	S	305	1537028	2025-04-04	34	0	screened	final-roll-not-divided	Modifying provisions for employment of retired teachers as substitutes in areas of critical need and shortage
2196	SB283	H	180	1525895	2025-03-25	97	0	screened	final-roll-not-divided	Expanding grade levels of personal finance course requirements needed for graduation
2196	SB283	S	174	1527461	2025-03-26	34	0	screened	final-roll-not-divided	Expanding grade levels of personal finance course requirements needed for graduation
2196	SB291	H	76	1516914	2025-03-13	96	0	screened	final-roll-not-divided	Extending time frame for pharmacies to register from annually to biennially
2196	SB291	S	110	1518007	2025-03-14	31	0	screened	final-roll-not-divided	Extending time frame for pharmacies to register from annually to biennially
2196	SB299	H	570	1546554	2025-04-12	86	12	screened	final-roll-not-divided	Modifying WV regulations on pubertal modulation, hormonal therapy, and gender reassignment
2196	SB299	S	67	1507037	2025-03-06	32	2	screened	final-roll-not-divided	Modifying WV regulations on pubertal modulation, hormonal therapy, and gender reassignment
2196	SB325	H	560	1545912	2025-04-11	99	0	screened	final-roll-not-divided	Authorizing Department of Health to promulgate legislative rules
2196	SB325	S	450	1543673	2025-04-10	33	0	screened	final-roll-not-divided	Authorizing Department of Health to promulgate legislative rules
2196	SB336	H	116	1522404	2025-03-20	94	0	screened	final-roll-not-divided	Authorizing Department of Homeland Security to promulgate legislative rules
2196	SB336	S	29	1498756	2025-02-25	33	0	screened	final-roll-not-divided	Authorizing Department of Homeland Security to promulgate legislative rules
2196	SB35	H	627	1546745	2025-04-12	94	1	screened	final-roll-not-divided	Permitting campus police officers to participate in Deputy Sheriffs Retirement System
2196	SB35	S	604	1546746	2025-04-12	33	0	screened	final-roll-not-divided	Permitting campus police officers to participate in Deputy Sheriffs Retirement System
2196	SB358	H	60	1515683	2025-03-12	97	0	screened	final-roll-not-divided	Authorizing Department of Transportation to promulgate legislative rules
2196	SB358	S	35	1500153	2025-02-26	33	0	screened	final-roll-not-divided	Authorizing Department of Transportation to promulgate legislative rules
2196	SB369	H	381	1537194	2025-04-04	93	0	screened	final-roll-not-divided	Authorizing miscellaneous boards and agencies to promulgate legislative rules
2196	SB369	S	301	1535612	2025-04-03	34	0	screened	final-roll-not-divided	Authorizing miscellaneous boards and agencies to promulgate legislative rules
2196	SB427	H	504	1545342	2025-04-11	91	9	screened	final-roll-not-divided	Permitting certain teenagers to work without obtaining work permit
2196	SB427	S	575	1546638	2025-04-12	32	0	screened	final-roll-not-divided	Permitting certain teenagers to work without obtaining work permit
2196	SB443	H	77	1516915	2025-03-13	95	1	screened	final-roll-not-divided	Authorizing Speech-Language Pathology and Audiology Board of Examiners to conduct criminal background checks for licensi
2196	SB443	S	37	1499757	2025-02-26	33	0	screened	final-roll-not-divided	Authorizing Speech-Language Pathology and Audiology Board of Examiners to conduct criminal background checks for licensi
2196	SB449	H	559	1545949	2025-04-11	99	0	screened	final-roll-not-divided	Permitting compressed air and rimfire shooting teams in public schools
2196	SB449	S	498	1545948	2025-04-11	34	0	screened	final-roll-not-divided	Permitting compressed air and rimfire shooting teams in public schools
2196	SB456	H	49	1512520	2025-03-11	90	8	screened	final-roll-not-divided	"Defining ""men"" and ""women"""
2196	SB456	S	89	1512519	2025-03-11	32	1	screened	final-roll-not-divided	"Defining ""men"" and ""women"""
2196	SB458	H	256	1530860	2025-03-31	97	0	screened	final-roll-not-divided	Universal Professional and Occupational Licensing Act of 2025
2196	SB458	S	275	1533979	2025-04-02	34	0	screened	final-roll-not-divided	Universal Professional and Occupational Licensing Act of 2025
2196	SB459	H	376	1536612	2025-04-03	88	1	screened	final-roll-not-divided	Requiring county planning commission members be state residents
2196	SB459	S	323	1538754	2025-04-07	34	0	screened	final-roll-not-divided	Requiring county planning commission members be state residents
2196	SB462	H	79	1516897	2025-03-13	95	1	screened	final-roll-not-divided	Permitting Board of Occupational Therapy to require criminal history record checks
2196	SB462	S	39	1499837	2025-02-26	33	0	screened	final-roll-not-divided	Permitting Board of Occupational Therapy to require criminal history record checks
2196	SB464	H	417	1539517	2025-04-08	99	0	screened	final-roll-not-divided	Creating license plate for recipients of Medal of Valor
2196	SB464	S	419	1543103	2025-04-09	31	0	screened	final-roll-not-divided	Creating license plate for recipients of Medal of Valor
2196	SB474	H	623	1546754	2025-04-12	87	12	screened	final-roll-not-divided	Ending diversity, equity, and inclusion programs
2196	SB474	S	610	1547346	2025-04-12	31	2	screened	final-roll-not-divided	Ending diversity, equity, and inclusion programs
2196	SB485	H	430	1542637	2025-04-09	77	18	screened	final-roll-not-divided	Exempting West Virginia Secretary of State from competitive bidding process
2196	SB485	S	457	1544644	2025-04-10	31	0	screened	final-roll-not-divided	Exempting West Virginia Secretary of State from competitive bidding process
2196	SB486	H	106	1519639	2025-03-18	98	0	screened	final-roll-not-divided	Clarifying eligibility requirements to vote in WV elections
2196	SB486	S	129	1520887	2025-03-19	33	0	screened	final-roll-not-divided	Clarifying eligibility requirements to vote in WV elections
2196	SB487	H	94	1518425	2025-03-17	84	9	screened	final-roll-not-divided	Removing ineligible voters from active voter rolls
2196	SB487	S	62	1505725	2025-03-05	33	1	screened	final-roll-not-divided	Removing ineligible voters from active voter rolls
2196	SB490	H	38	1508591	2025-03-07	87	9	screened	final-roll-not-divided	Prohibiting ranked-choice voting in elections in West Virginia
2196	SB490	S	59	1504258	2025-03-04	31	2	screened	final-roll-not-divided	Prohibiting ranked-choice voting in elections in West Virginia
2196	SB492	H	163	1525032	2025-03-24	90	0	screened	final-roll-not-divided	Removing outdated provisions governing political committees
2196	SB492	S	85	1509070	2025-03-10	33	0	screened	final-roll-not-divided	Removing outdated provisions governing political committees
2196	SB496	H	431	1542610	2025-04-09	92	0	screened	final-roll-not-divided	"Removing reflexology and other energy-based work from definition of ""massage therapy"""
2196	SB496	S	458	1545304	2025-04-10	32	0	screened	final-roll-not-divided	"Removing reflexology and other energy-based work from definition of ""massage therapy"""
2196	SB50	H	614	1546680	2025-04-12	93	2	screened	final-roll-not-divided	Requiring municipal elections to be held on same day as statewide elections
2196	SB50	S	49	1503552	2025-03-03	33	0	screened	final-roll-not-divided	Requiring municipal elections to be held on same day as statewide elections
2196	SB500	H	401	1538456	2025-04-07	98	0	screened	final-roll-not-divided	Transferring audits of volunteer fire departments to Legislative Auditor
2196	SB500	S	97	1515810	2025-03-12	34	0	screened	final-roll-not-divided	Transferring audits of volunteer fire departments to Legislative Auditor
2196	SB522	H	377	1536175	2025-04-03	93	0	screened	final-roll-not-divided	Clarifying procedure for administrative dissolution of limited liability companies by Secretary of State
2196	SB522	S	92	1515133	2025-03-11	33	0	screened	final-roll-not-divided	Clarifying procedure for administrative dissolution of limited liability companies by Secretary of State
2196	SB525	H	378	1536172	2025-04-03	95	0	screened	final-roll-not-divided	Clarifying procedure for administrative dissolution of nonprofit corporations by Secretary of State
2196	SB525	S	93	1512671	2025-03-11	33	0	screened	final-roll-not-divided	Clarifying procedure for administrative dissolution of nonprofit corporations by Secretary of State
2196	SB526	H	507	1545492	2025-04-11	72	25	batch-01	imported	Creating Pharmacist Prescribing Authority Act
2196	SB526	S	551	1546568	2025-04-12	34	0	screened	final-roll-not-divided	Creating Pharmacist Prescribing Authority Act
2196	SB537	H	418	1539278	2025-04-08	99	0	screened	final-roll-not-divided	Establishing WV Mothers and Babies Pregnancy Support Program
2196	SB537	S	420	1542200	2025-04-09	31	0	screened	final-roll-not-divided	Establishing WV Mothers and Babies Pregnancy Support Program
2196	SB538	H	379	1535809	2025-04-03	88	10	screened	final-roll-not-divided	Allowing certain entities to purchase qualifying tax-delinquent properties before they are offered at public auction
2196	SB538	S	133	1520875	2025-03-19	31	2	screened	final-roll-not-divided	Allowing certain entities to purchase qualifying tax-delinquent properties before they are offered at public auction
2196	SB561	H	509	1545833	2025-04-11	99	0	screened	final-roll-not-divided	Relating to Uniform Special Deposits Act
2196	SB561	S	94	1513085	2025-03-11	33	0	screened	final-roll-not-divided	Relating to Uniform Special Deposits Act
2196	SB565	H	432	1541738	2025-04-09	93	4	screened	final-roll-not-divided	Relating generally to practice of optometry
2196	SB565	S	459	1545124	2025-04-10	24	8	not-selected	see PLAN.md	Relating generally to practice of optometry
2196	SB573	H	391	1537058	2025-04-04	88	9	screened	final-roll-not-divided	Relating to restrictions on use or sale of motor vehicles based on power source
2196	SB573	S	75	1508638	2025-03-07	34	0	screened	final-roll-not-divided	Relating to restrictions on use or sale of motor vehicles based on power source
2196	SB576	H	510	1545840	2025-04-11	55	43	not-selected	filter 5: authorizing fixed odds racing, no research area fits	Authorizing fixed odds racing in horse and dog racing
2196	SB576	S	552	1546635	2025-04-12	23	11	not-selected	filter 5: authorizing fixed odds racing, no research area fits	Authorizing fixed odds racing in horse and dog racing
2196	SB581	H	636	1546744	2025-04-12	99	0	screened	final-roll-not-divided	Relating to school attendance and student participation in 4-H activities
2196	SB581	S	576	1546617	2025-04-12	33	0	screened	final-roll-not-divided	Relating to school attendance and student participation in 4-H activities
2196	SB586	H	629	1546737	2025-04-12	96	0	screened	final-roll-not-divided	Relating to requirements for filling vacancies in certain elected federal, state, and county offices
2196	SB586	S	611	1546739	2025-04-12	33	0	screened	final-roll-not-divided	Relating to requirements for filling vacancies in certain elected federal, state, and county offices
2196	SB587	H	513	1545929	2025-04-11	92	1	screened	final-roll-not-divided	Relating generally to government contracting
2196	SB587	S	553	1546665	2025-04-12	27	7	imported	batch-03: the section by section read was done. Doubles the competitive bidding threshold from $25,000 to $50,000 and adds a best-value track for projects of $20 million or more. government_efficiency, yes for	Relating generally to government contracting
2196	SB615	H	402	1538145	2025-04-07	98	0	screened	final-roll-not-divided	Eliminating accelerated tax payment requirements
2196	SB615	S	148	1524051	2025-03-21	34	0	screened	final-roll-not-divided	Eliminating accelerated tax payment requirements
2196	SB617	H	433	1541382	2025-04-09	88	9	screened	final-roll-not-divided	Discouraging gang activity
2196	SB617	S	452	1544442	2025-04-10	33	0	screened	final-roll-not-divided	Discouraging gang activity
2196	SB621	H	164	1524659	2025-03-24	90	0	screened	final-roll-not-divided	Authorizing digital court records
2196	SB621	S	136	1520923	2025-03-19	33	0	screened	final-roll-not-divided	Authorizing digital court records
2196	SB627	H	392	1537052	2025-04-04	73	24	not-selected	filter 5: pulls both ways. It opens state park pore space to leasing, which removes a park protection, but the leasing is for carbon sequestration, which is climate mitigation. Neither direction is honest on its own	Removing prohibition against leasing state-owned pore spaces underlying lands designated as state parks
2196	SB627	S	421	1542655	2025-04-09	26	5	screened	final-roll-not-divided	Removing prohibition against leasing state-owned pore spaces underlying lands designated as state parks
2196	SB650	H	428	1541383	2025-04-09	98	0	screened	final-roll-not-divided	Relating to full-time interventionists
2196	SB650	S	347	1539973	2025-04-08	34	0	screened	final-roll-not-divided	Relating to full-time interventionists
2196	SB652	H	514	1546013	2025-04-11	94	0	screened	final-roll-not-divided	Expanding cardiac arrest provisions to be applicable to elementary schools
2196	SB652	S	187	1527303	2025-03-26	34	0	screened	final-roll-not-divided	Expanding cardiac arrest provisions to be applicable to elementary schools
2196	SB677	H	515	1545843	2025-04-11	51	45	not-selected	filter 5: securities filing fees, no research area fits	Increasing fees charged by Commissioner of Securities for each offering
2196	SB677	S	263	1531987	2025-04-01	27	6	screened	final-roll-not-divided	Increasing fees charged by Commissioner of Securities for each offering
2196	SB710	H	516	1546171	2025-04-11	93	2	screened	final-roll-not-divided	Relating to the practice of teledentistry
2196	SB710	S	577	1546722	2025-04-12	33	0	screened	final-roll-not-divided	Relating to the practice of teledentistry
2196	SB712	H	404	1538258	2025-04-07	98	0	screened	final-roll-not-divided	Relating to retirement provisions of systems managed by CPRB
2196	SB712	S	555	1546593	2025-04-12	28	6	screened	final-roll-not-divided;roll-number-not-in-own-history;printed-roll-number-shared;held-by-tally-audit	Relating to retirement provisions of systems managed by CPRB
2196	SB715	H	405	1538192	2025-04-07	98	0	screened	final-roll-not-divided	Relating to personally identifiable information of member, retirant, beneficiary, or alternate payee of retirement syste
2196	SB715	S	115	1518117	2025-03-14	32	0	screened	final-roll-not-divided	Relating to personally identifiable information of member, retirant, beneficiary, or alternate payee of retirement syste
2196	SB716	H	407	1538399	2025-04-07	98	0	screened	final-roll-not-divided	Relating to failure to pay required contributions and interest payments for certain retirees who transfer between retire
2196	SB716	S	116	1518072	2025-03-14	31	0	screened	final-roll-not-divided	Relating to failure to pay required contributions and interest payments for certain retirees who transfer between retire
2196	SB734	H	464	1544732	2025-04-10	93	4	screened	final-roll-not-divided	Repealing section creating A. James Manchin Rehabilitation Environmental Action Plan
2196	SB734	S	142	1522461	2025-03-20	29	5	screened	final-roll-not-divided	Repealing section creating A. James Manchin Rehabilitation Environmental Action Plan
2196	SB736	H	434	1542169	2025-04-09	96	0	screened	final-roll-not-divided	Relating to publication of registered lobbyist information
2196	SB736	S	460	1544411	2025-04-10	28	4	screened	final-roll-not-divided	Relating to publication of registered lobbyist information
2196	SB738	H	465	1544765	2025-04-10	96	1	screened	final-roll-not-divided	Terminating Employee Suggestion Award Board
2196	SB738	S	144	1522601	2025-03-20	25	9	not-selected	filter 5: repeal of a dormant board, too small to be worth a voter's time	Terminating Employee Suggestion Award Board
