session	bill	chamber	printed_roll	roll_call_id	date	yea	nay	disposition	reason	title
2254	HB5354	S	468	1659936	2026-03-11	34	0	screened	final-roll-not-divided	Relating to authorizing legislative rules regarding higher education
2254	HB5364	H	683	1663297	2026-03-14	90	7	screened	final-roll-not-divided	Reforming Boards and Commissions
2254	HB5364	S	470	1660393	2026-03-11	33	1	screened	final-roll-not-divided	Reforming Boards and Commissions
2254	HB5366	H	684	1663067	2026-03-14	97	0	screened	final-roll-not-divided	Relating to rules governing the practice of law
2254	HB5366	S	565	1662504	2026-03-13	34	0	screened	final-roll-not-divided	Relating to rules governing the practice of law
2254	HB5381	H	704	1663233	2026-03-14	91	5	screened	final-roll-not-divided	Relating to developing a comprehensive energy development policy and plan for the Office of Energy
2254	HB5381	S	697	1663230	2026-03-14	33	0	screened	final-roll-not-divided	Relating to developing a comprehensive energy development policy and plan for the Office of Energy
2254	HB5382	H	246	1648943	2026-03-02	84	3	screened	final-roll-not-divided	Relating to the Neighborhood Investment Program.
2254	HB5382	S	507	1661582	2026-03-12	33	1	screened	final-roll-not-divided	Relating to the Neighborhood Investment Program.
2254	HB5401	H	651	1662961	2026-03-14	97	0	screened	final-roll-not-divided	Relating to voting in West Virginia elections while residing overseas
2254	HB5401	S	566	1662478	2026-03-13	34	0	screened	final-roll-not-divided	Relating to voting in West Virginia elections while residing overseas
2254	HB5406	H	187	1644121	2026-02-25	96	0	screened	final-roll-not-divided	Relating to driving under the influence
2254	HB5406	S	509	1661562	2026-03-12	34	0	screened	final-roll-not-divided	Relating to driving under the influence
2254	HB5430	H	504	1662416	2026-03-13	97	0	screened	final-roll-not-divided	Relating to pharmaceutical benefits
2254	HB5430	S	412	1658236	2026-03-10	34	0	screened	final-roll-not-divided	Relating to pharmaceutical benefits
2254	HB5437	H	506	1662243	2026-03-13	92	5	screened	final-roll-not-divided	Creating the Vape Safety Act
2254	HB5437	S	414	1658316	2026-03-10	34	0	screened	final-roll-not-divided	Creating the Vape Safety Act
2254	HB5438	H	685	1663028	2026-03-14	97	0	screened	final-roll-not-divided	To modify the foundation allowance to improve instructional programs.
2254	HB5438	S	713	1663259	2026-03-14	34	0	screened	final-roll-not-divided	To modify the foundation allowance to improve instructional programs.
2254	HB5441	H	649	1662976	2026-03-14	71	26	not-selected	filter 5: Labor GAP, a rewrite of the state personnel system	Reforming State Personnel System
2254	HB5441	S	567	1662498	2026-03-13	28	6	screened	final-roll-not-divided	Reforming State Personnel System
2254	HB5444	H	189	1644717	2026-02-25	94	2	screened	final-roll-not-divided	Relating to increasing the amount of fees to be paid by parolees for supervision.
2254	HB5444	S	415	1658368	2026-03-10	34	0	screened	final-roll-not-divided	Relating to increasing the amount of fees to be paid by parolees for supervision.
2254	HB5457	H	318	1652575	2026-03-04	91	0	screened	final-roll-not-divided	To allow partial credits for times of disability service in the CPRB for Troopers.
2254	HB5457	S	416	1658684	2026-03-10	34	0	screened	final-roll-not-divided	To allow partial credits for times of disability service in the CPRB for Troopers.
2254	HB5458	H	268	1650379	2026-03-03	92	0	screened	final-roll-not-divided;held-by-tally-audit	Relating to professionals to be licensed by the West Virginia Board of Medicine
2254	HB5458	S	382	1657083	2026-03-09	34	0	screened	final-roll-not-divided	Relating to professionals to be licensed by the West Virginia Board of Medicine
2254	HB5459	H	249	1648584	2026-03-02	90	3	screened	final-roll-not-divided	Relating to a tax on managed care organizations
2254	HB5459	S	471	1660361	2026-03-11	34	0	screened	final-roll-not-divided	Relating to a tax on managed care organizations
2254	HB5462	H	658	1662952	2026-03-14	86	11	screened	final-roll-not-divided	Relating to Mine Subsidence
2254	HB5462	S	569	1662428	2026-03-13	34	0	screened	final-roll-not-divided	Relating to Mine Subsidence
2254	HB5466	H	321	1652770	2026-03-04	89	0	screened	final-roll-not-divided;roll-number-not-in-own-history	Relating to Abuse Prevention Program
2254	HB5466	S	510	1661331	2026-03-12	34	0	screened	final-roll-not-divided	Relating to Abuse Prevention Program
2254	HB5480	H	661	1662949	2026-03-14	97	0	screened	final-roll-not-divided	Relating to establishing the West Virginia Youth Summer Employment and Career Readiness Program.
2254	HB5480	S	511	1661536	2026-03-12	34	0	screened	final-roll-not-divided	Relating to establishing the West Virginia Youth Summer Employment and Career Readiness Program.
2254	HB5484	H	648	1663145	2026-03-14	97	0	screened	final-roll-not-divided	Creating the crime of conspiracy to deny medical treatment to victim of sexual offense
2254	HB5484	S	570	1662723	2026-03-13	34	0	screened	final-roll-not-divided	Creating the crime of conspiracy to deny medical treatment to victim of sexual offense
2254	HB5515	H	647	1663280	2026-03-14	94	1	screened	final-roll-not-divided	Relating to modernizing and updating workers’ compensation statutes.
2254	HB5515	S	571	1662777	2026-03-13	34	0	screened	final-roll-not-divided	Relating to modernizing and updating workers’ compensation statutes.
2254	HB5527	H	662	1663007	2026-03-14	95	0	screened	final-roll-not-divided	Relating to Wellness Reimbursement Programs
2254	HB5527	S	572	1662522	2026-03-13	34	0	screened	final-roll-not-divided	Relating to Wellness Reimbursement Programs
2254	HB5528	H	667	1663184	2026-03-14	93	2	screened	final-roll-not-divided	Relating to protection of personal residential information of certain public officials.
2254	HB5528	S	573	1662751	2026-03-13	34	0	screened	final-roll-not-divided	Relating to protection of personal residential information of certain public officials.
2254	HB5564	H	594	1662936	2026-03-14	97	0	screened	final-roll-not-divided	Relating to deputy sheriffs’ vacation time
2254	HB5564	S	686	1663289	2026-03-14	33	0	screened	final-roll-not-divided	Relating to deputy sheriffs’ vacation time
2254	HB5582	H	666	1663281	2026-03-14	86	9	screened	final-roll-not-divided	Extending program for drug screening of applicants for TANF
2254	HB5582	S	577	1662749	2026-03-13	28	2	screened	final-roll-not-divided	Extending program for drug screening of applicants for TANF
2254	HB5612	H	209	1645935	2026-02-26	90	1	screened	final-roll-not-divided	Relating to property valuations of properties located on the State Capitol Complex
2254	HB5612	S	417	1658184	2026-03-10	34	0	screened	final-roll-not-divided	Relating to property valuations of properties located on the State Capitol Complex
2254	HB5613	H	228	1647706	2026-02-27	92	0	screened	final-roll-not-divided	Relating to authorizing the Fleet Management Division to use telematics
2254	HB5613	S	512	1661588	2026-03-12	34	0	screened	final-roll-not-divided	Relating to authorizing the Fleet Management Division to use telematics
2254	HB5622	H	334	1652777	2026-03-04	91	0	screened	final-roll-not-divided	Amendments to city charters.
2254	HB5622	S	513	1661505	2026-03-12	34	0	screened	final-roll-not-divided	Amendments to city charters.
2254	HB5638	H	644	1662898	2026-03-14	96	1	screened	final-roll-not-divided	Relating to the requirements of the state’s cyber security program and responsibilities and authority of the state chief
2254	HB5638	S	514	1661258	2026-03-12	34	0	screened	final-roll-not-divided	Relating to the requirements of the state’s cyber security program and responsibilities and authority of the state chief
2254	HB5653	H	252	1649057	2026-03-02	94	0	screened	final-roll-not-divided	To confirm the confidentiality of internal audit and other manuals, training materials, guidelines, thresholds, and proc
2254	HB5653	S	515	1661371	2026-03-12	34	0	screened	final-roll-not-divided	To confirm the confidentiality of internal audit and other manuals, training materials, guidelines, thresholds, and proc
2254	HB5682	H	352	1655569	2026-03-05	77	5	screened	final-roll-not-divided	Supplemental Appropriation to expire funds to surplus balance of General Revenue
2254	HB5682	S	365	1655977	2026-03-06	34	0	screened	final-roll-not-divided	Supplemental Appropriation to expire funds to surplus balance of General Revenue
2254	HB5684	H	665	1663107	2026-03-14	95	0	screened	final-roll-not-divided	Relating to authorizing the Supreme Court of Appeals to create child protection commissioners
2254	HB5684	S	517	1661254	2026-03-12	34	0	screened	final-roll-not-divided	Relating to authorizing the Supreme Court of Appeals to create child protection commissioners
2254	HB5685	H	339	1652747	2026-03-04	88	5	screened	final-roll-not-divided	Relating to authorizing bonds for improvements to the West Virginia Science and Culture Center
2254	HB5685	S	518	1661448	2026-03-12	33	1	screened	final-roll-not-divided	Relating to authorizing bonds for improvements to the West Virginia Science and Culture Center
2254	HB5686	H	700	1663262	2026-03-14	96	1	screened	final-roll-not-divided	Relating to the timing of payments of annually required deposit into an eligible recipient’s Hope Scholarship account
2254	HB5686	S	418	1658188	2026-03-10	34	0	screened	final-roll-not-divided	Relating to the timing of payments of annually required deposit into an eligible recipient’s Hope Scholarship account
2254	HB5689	H	399	1659847	2026-03-11	91	3	screened	final-roll-not-divided	Supplemental appropriation, Department of Homeland Security
2254	HB5689	S	579	1662426	2026-03-13	31	0	screened	final-roll-not-divided	Supplemental appropriation, Department of Homeland Security
2254	HB5690	H	401	1660009	2026-03-11	92	2	screened	final-roll-not-divided	Supplemental appropriation, Adjutant General
2254	HB5690	S	581	1662507	2026-03-13	30	0	screened	final-roll-not-divided	Supplemental appropriation, Adjutant General
2254	HB5691	H	403	1660620	2026-03-11	88	5	screened	final-roll-not-divided	Supplemental appropriation, Department of Health
2254	HB5691	S	583	1662638	2026-03-13	30	0	screened	final-roll-not-divided	Supplemental appropriation, Department of Health
2254	HB5692	H	405	1660050	2026-03-11	91	2	screened	final-roll-not-divided;held-by-tally-audit	Supplemental appropriation, State Road Fund
2254	HB5692	S	585	1662460	2026-03-13	30	0	screened	final-roll-not-divided	Supplemental appropriation, State Road Fund
2254	HB5693	H	663	1663043	2026-03-14	92	3	screened	final-roll-not-divided	Supplemental appropriation, Department of Tourism Revenue
2254	HB5693	S	587	1662518	2026-03-13	31	0	screened	final-roll-not-divided	Supplemental appropriation, Department of Tourism Revenue
2254	HB5694	H	591	1662927	2026-03-14	97	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Education, fund 0313.
2254	HB5694	S	620	1662930	2026-03-14	34	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Education, fund 0313.
2254	HJR42	H	278	1652406	2026-03-04	95	0	screened	final-roll-not-divided	Homestead exemption
2254	HJR42	S	589	1662748	2026-03-13	31	0	screened	final-roll-not-divided	Homestead exemption
2254	SB1	H	83	1633107	2026-02-16	87	3	screened	final-roll-not-divided	Small Business Growth Act
2254	SB1	S	87	1633991	2026-02-16	29	2	screened	final-roll-not-divided	Small Business Growth Act
2254	SB1008	H	618	1662957	2026-03-14	84	11	screened	final-roll-not-divided	Relating to statute of limitations for asbestos and silica litigation
2254	SB1008	S	645	1662959	2026-03-14	34	0	screened	final-roll-not-divided	Relating to statute of limitations for asbestos and silica litigation
2254	SB1011	H	482	1661450	2026-03-12	92	0	screened	final-roll-not-divided	Allowing volunteer fire departments to submit audit paperwork electronically
2254	SB1011	S	282	1648891	2026-03-02	28	0	screened	final-roll-not-divided	Allowing volunteer fire departments to submit audit paperwork electronically
2254	SB1026	H	620	1662882	2026-03-14	97	0	screened	final-roll-not-divided	Increasing criminal penalties and fines for disturbing religious worship
2254	SB1026	S	661	1663076	2026-03-14	34	0	screened	final-roll-not-divided	Increasing criminal penalties and fines for disturbing religious worship
2254	SB1033	H	687	1663294	2026-03-14	73	22	not-selected	filter 5: agriculture department land powers, no research area fits	Clarifying powers and duties of Commissioner of Agriculture over state-owned land
2254	SB1033	S	304	1650803	2026-03-03	34	0	screened	final-roll-not-divided	Clarifying powers and duties of Commissioner of Agriculture over state-owned land
2254	SB1038	H	622	1662848	2026-03-14	94	3	screened	final-roll-not-divided	Adjusting salaries for certain administrative law judges
2254	SB1038	S	351	1652634	2026-03-04	33	0	screened	final-roll-not-divided	Adjusting salaries for certain administrative law judges
2254	SB104	H	415	1661502	2026-03-12	96	0	screened	final-roll-not-divided	Providing certain state mine inspectors with raise
2254	SB104	S	89	1634184	2026-02-16	33	0	screened	final-roll-not-divided	Providing certain state mine inspectors with raise
2254	SB1042	H	397	1659980	2026-03-11	93	2	screened	final-roll-not-divided	Relating to ventilation of underground mines
2254	SB1042	S	474	1661029	2026-03-11	32	0	screened	final-roll-not-divided	Relating to ventilation of underground mines
2254	SB1043	H	624	1662945	2026-03-14	97	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Agriculture, fund 1401
2254	SB1043	S	453	1659861	2026-03-11	34	0	screened	final-roll-not-divided	Supplemental appropriation to Department of Agriculture, fund 1401
2254	SB1053	H	626	1662851	2026-03-14	92	3	screened	final-roll-not-divided	Authorizing Unemployment Automation and Administration Fund to modernize and enhance WorkForce West Virginia
2254	SB1053	S	666	1663037	2026-03-14	34	0	screened	final-roll-not-divided	Authorizing Unemployment Automation and Administration Fund to modernize and enhance WorkForce West Virginia
2254	SB1059	H	628	1662905	2026-03-14	95	0	screened	final-roll-not-divided	Relating to agreements between solid waste motor carriers and commercial customers
2254	SB1059	S	248	1646935	2026-02-26	34	0	screened	final-roll-not-divided	Relating to agreements between solid waste motor carriers and commercial customers
2254	SB1060	H	371	1657042	2026-03-09	75	21	not-selected	filter 5: thoroughbred race eligibility and caps, no research area fits	Providing WV certified thoroughbred eligibility and increase restricted race caps
2254	SB1060	S	353	1652779	2026-03-04	24	9	not-selected	filter 5: thoroughbred race eligibility and caps, no research area fits	Providing WV certified thoroughbred eligibility and increase restricted race caps
2254	SB1064	H	629	1662894	2026-03-14	95	1	screened	final-roll-not-divided	"Redefining ""long-term substitute"" as it relates to public school personnel"
2254	SB1064	S	711	1663120	2026-03-14	34	0	screened	final-roll-not-divided	"Redefining ""long-term substitute"" as it relates to public school personnel"
2254	SB137	H	361	1656921	2026-03-09	95	0	screened	final-roll-not-divided	Modifying parole eligibility for crime of second degree murder and voluntary manslaughter
2254	SB137	S	420	1659797	2026-03-11	33	1	screened	final-roll-not-divided	Modifying parole eligibility for crime of second degree murder and voluntary manslaughter
2254	SB155	H	660	1663110	2026-03-14	92	5	screened	final-roll-not-divided	Relating to adjunct teaching permits
2254	SB155	S	419	1659177	2026-03-10	33	0	screened	final-roll-not-divided	Relating to adjunct teaching permits
2254	SB167	H	387	1660668	2026-03-11	92	2	screened	final-roll-not-divided	Relating to meetings for local levying bodies
2254	SB167	S	28	1620895	2026-02-02	34	0	screened	final-roll-not-divided	Relating to meetings for local levying bodies
2254	SB194	H	517	1662394	2026-03-13	96	0	screened	final-roll-not-divided	"Updating definition of ""disabled veteran taxpayer"""
2254	SB194	S	669	1662971	2026-03-14	34	0	screened	final-roll-not-divided	"Updating definition of ""disabled veteran taxpayer"""
2254	SB197	H	518	1662539	2026-03-13	97	0	screened	final-roll-not-divided	Relating to crime of sexual abuse by parent, guardian, custodian, or person in position of trust to child
2254	SB197	S	679	1663040	2026-03-14	30	0	screened	final-roll-not-divided	Relating to crime of sexual abuse by parent, guardian, custodian, or person in position of trust to child
2254	SB200	H	417	1661493	2026-03-12	96	0	screened	final-roll-not-divided	Increasing criminal penalties and fines for assault on certain public service workers, law-enforcement officers, and pol
2254	SB200	S	596	1662528	2026-03-13	33	0	screened	final-roll-not-divided	Increasing criminal penalties and fines for assault on certain public service workers, law-enforcement officers, and pol
2254	SB207	H	126	1638122	2026-02-19	94	0	screened	final-roll-not-divided	Clarifying sheriff's compensation for collection of taxes
2254	SB207	S	8	1616518	2026-01-23	32	0	screened	final-roll-not-divided	Clarifying sheriff's compensation for collection of taxes
2254	SB208	H	116	1636760	2026-02-18	92	0	screened	final-roll-not-divided	Exempting certain military records from public release
2254	SB208	S	26	1619994	2026-01-30	34	0	screened	final-roll-not-divided	Exempting certain military records from public release
2254	SB210	H	231	1648806	2026-03-02	95	0	screened	final-roll-not-divided	Modifying oversight provisions for Legislative Oversight Commission on Health and Human Resources Accountability
2254	SB210	S	43	1622895	2026-02-04	34	0	screened	final-roll-not-divided	Modifying oversight provisions for Legislative Oversight Commission on Health and Human Resources Accountability
2254	SB228	H	519	1662357	2026-03-13	96	0	screened	final-roll-not-divided	Relating to use of technology in child abuse and neglect investigations
2254	SB228	S	654	1663202	2026-03-14	34	0	screened	final-roll-not-divided	Relating to use of technology in child abuse and neglect investigations
2254	SB231	H	520	1662608	2026-03-13	86	7	screened	final-roll-not-divided	Relating to value-based payment requirements
2254	SB231	S	655	1662966	2026-03-14	34	0	screened	final-roll-not-divided	Relating to value-based payment requirements
2254	SB233	H	388	1659839	2026-03-11	90	5	screened	final-roll-not-divided	Clarifying qualifications to be licensed to administer polygraphs
2254	SB233	S	29	1620878	2026-02-02	34	0	screened	final-roll-not-divided	Clarifying qualifications to be licensed to administer polygraphs
2254	SB243	H	522	1662287	2026-03-13	89	2	screened	final-roll-not-divided	Establishing disaster repair and recovery effort tax credit for taxpayers subject to severance and business privilege ta
2254	SB243	S	622	1662903	2026-03-14	34	0	screened	final-roll-not-divided	Establishing disaster repair and recovery effort tax credit for taxpayers subject to severance and business privilege ta
2254	SB250	H	354	1655618	2026-03-05	68	15	screened	final-roll-not-divided	Budget Bill
2254	SB250	S	358	1654604	2026-03-05	30	3	screened	final-roll-not-divided	Budget Bill
2254	SB251	H	180	1644114	2026-02-25	93	0	screened	final-roll-not-divided	Authorizing Department of Administration to promulgate legislative rules
2254	SB251	S	93	1634466	2026-02-16	33	0	screened	final-roll-not-divided	Authorizing Department of Administration to promulgate legislative rules
2254	SB256	H	137	1640002	2026-02-20	84	12	screened	final-roll-not-divided	Authorizing DEP to promulgate legislative rules
2254	SB256	S	204	1641129	2026-02-23	33	0	screened	final-roll-not-divided	Authorizing DEP to promulgate legislative rules
2254	SB28	H	412	1661204	2026-03-12	95	0	screened	final-roll-not-divided	Allowing members of State Police retirement system to use accrued leave as credit toward retirement
2254	SB28	S	143	1638124	2026-02-19	33	0	screened	final-roll-not-divided	Allowing members of State Police retirement system to use accrued leave as credit toward retirement
2254	SB281	H	418	1661438	2026-03-12	95	1	screened	final-roll-not-divided	Authorizing Department of Homeland Security to promulgate legislative rules
2254	SB281	S	11	1618226	2026-01-28	33	0	screened	final-roll-not-divided	Authorizing Department of Homeland Security to promulgate legislative rules
2254	SB29	H	510	1662284	2026-03-13	92	2	screened	final-roll-not-divided;printed-roll-number-shared	Providing pay increases to members of judiciary
2254	SB29	S	639	1663041	2026-03-14	33	0	screened	final-roll-not-divided	Providing pay increases to members of judiciary
2254	SB309	H	139	1639676	2026-02-20	94	2	screened	final-roll-not-divided	Authorizing DOT to promulgate legislative rules
2254	SB309	S	13	1618223	2026-01-28	33	0	screened	final-roll-not-divided	Authorizing DOT to promulgate legislative rules
2254	SB374	H	232	1648838	2026-03-02	93	2	screened	final-roll-not-divided	Authorizing Department of Commerce to promulgate legislative rules
2254	SB374	S	30	1620886	2026-02-02	34	0	screened	final-roll-not-divided	Authorizing Department of Commerce to promulgate legislative rules
2254	SB392	H	526	1662388	2026-03-13	88	8	screened	final-roll-not-divided	Relating to personal income tax reduction
2254	SB392	S	668	1662942	2026-03-14	32	2	screened	final-roll-not-divided	Relating to personal income tax reduction
2254	SB393	H	154	1640878	2026-02-23	94	0	screened	final-roll-not-divided	Updating corporate net income tax definitions
2254	SB393	S	74	1633206	2026-02-13	32	0	screened	final-roll-not-divided	Updating corporate net income tax definitions
2254	SB4	H	411	1661179	2026-03-12	83	12	screened	final-roll-not-divided	Relating to crimes against public justice
2254	SB4	S	691	1663026	2026-03-14	32	2	screened	final-roll-not-divided	Relating to crimes against public justice
2254	SB400	H	156	1640891	2026-02-23	93	1	screened	final-roll-not-divided	Updating personal income tax definitions and provision of law relating to gaming and gambling losses
2254	SB400	S	21	1619482	2026-01-29	33	1	screened	final-roll-not-divided	Updating personal income tax definitions and provision of law relating to gaming and gambling losses
2254	SB402	H	389	1660155	2026-03-11	95	0	screened	final-roll-not-divided	Workforce Readiness and Opportunity Act
2254	SB402	S	656	1663075	2026-03-14	34	0	screened	final-roll-not-divided	Workforce Readiness and Opportunity Act
2254	SB427	H	527	1662501	2026-03-13	77	0	screened	final-roll-not-divided	Relating to loan form
2254	SB427	S	623	1663083	2026-03-14	34	0	screened	final-roll-not-divided	Relating to loan form
2254	SB44	H	512	1662254	2026-03-13	96	0	screened	final-roll-not-divided	Relating to sale of homemade food items
2254	SB44	S	641	1663104	2026-03-14	34	0	screened	final-roll-not-divided	Relating to sale of homemade food items
2254	SB459	H	528	1662367	2026-03-13	85	0	screened	final-roll-not-divided	Ensuring meaningful contact between child and step-siblings
2254	SB459	S	271	1649078	2026-03-02	31	0	screened	final-roll-not-divided	Ensuring meaningful contact between child and step-siblings
2254	SB467	H	363	1657086	2026-03-09	96	0	screened	final-roll-not-divided	Allowing enforcement of Purple Heart parking spaces taken by non-Purple Heart recipients
2254	SB467	S	384	1658715	2026-03-10	34	0	screened	final-roll-not-divided	Allowing enforcement of Purple Heart parking spaces taken by non-Purple Heart recipients
2254	SB481	H	420	1661531	2026-03-12	96	0	screened	final-roll-not-divided	Relating to elections
2254	SB481	S	325	1652465	2026-03-04	33	0	screened	final-roll-not-divided	Relating to elections
2254	SB490	H	422	1661475	2026-03-12	96	0	screened	final-roll-not-divided	Approving short-term training programs for eligibility for federal Workforce Pell Grants
2254	SB490	S	49	1625846	2026-02-06	33	0	screened	final-roll-not-divided	Approving short-term training programs for eligibility for federal Workforce Pell Grants
2254	SB499	H	531	1662737	2026-03-13	96	0	screened	final-roll-not-divided	Requiring auto accident toxicology test be performed
2254	SB499	S	670	1663112	2026-03-14	34	0	screened	final-roll-not-divided	Requiring auto accident toxicology test be performed
2254	SB502	H	532	1662689	2026-03-13	96	0	screened	final-roll-not-divided	Women’s Collegiate Sports Protection Act
2254	SB502	S	664	1663077	2026-03-14	34	0	screened	final-roll-not-divided	Women’s Collegiate Sports Protection Act
2254	SB506	H	534	1662480	2026-03-13	96	0	screened	final-roll-not-divided	Permitting certain use of county-owned wireless tower
2254	SB506	S	624	1663003	2026-03-14	34	0	screened	final-roll-not-divided	Permitting certain use of county-owned wireless tower
2254	SB531	H	424	1661171	2026-03-12	82	12	screened	final-roll-not-divided	Establishing First Amendment Preservation Act
2254	SB531	S	598	1662533	2026-03-13	31	2	screened	final-roll-not-divided	Establishing First Amendment Preservation Act
2254	SB54	H	513	1662484	2026-03-13	96	0	screened	final-roll-not-divided	Establishing criminal penalties for abuse or neglect of incapacitated adults
2254	SB54	S	653	1662967	2026-03-14	34	0	screened	final-roll-not-divided	Establishing criminal penalties for abuse or neglect of incapacitated adults
2254	SB553	H	535	1662526	2026-03-13	91	5	screened	final-roll-not-divided	Providing for transfer of license to contractor’s qualifying immediate family member
2254	SB553	S	657	1662983	2026-03-14	34	0	screened	final-roll-not-divided	Providing for transfer of license to contractor’s qualifying immediate family member
2254	SB556	H	390	1660646	2026-03-11	77	16	screened	final-roll-not-divided	Modifying priority of insurance coverage for drivers of certain vehicles provided by entities
2254	SB556	S	37	1621815	2026-02-03	34	0	screened	final-roll-not-divided	Modifying priority of insurance coverage for drivers of certain vehicles provided by entities
2254	SB570	H	537	1662524	2026-03-13	96	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Health, fund 8802
2254	SB570	S	78	1633186	2026-02-13	32	0	screened	final-roll-not-divided	Supplemental Appropriation to Department of Health, fund 8802
2254	SB573	H	426	1661441	2026-03-12	94	0	screened	final-roll-not-divided	Relating to requirements for disclosures and recordkeeping by persons making mortgage loans
2254	SB573	S	38	1621715	2026-02-03	34	0	screened	final-roll-not-divided	Relating to requirements for disclosures and recordkeeping by persons making mortgage loans
2254	SB574	H	427	1661868	2026-03-12	93	0	screened	final-roll-not-divided;printed-roll-number-shared	Relating to bank merger by interstate branching
2254	SB574	S	39	1621883	2026-02-03	34	0	screened	final-roll-not-divided	Relating to bank merger by interstate branching
2254	SB575	H	539	1662650	2026-03-13	96	0	screened	final-roll-not-divided	Relating to refusal review hearings
2254	SB575	S	658	1663080	2026-03-14	34	0	screened	final-roll-not-divided	Relating to refusal review hearings
2254	SB581	H	428	1662283	2026-03-12	95	0	screened	final-roll-not-divided	Eliminating requirement that commissioner approve joint account forms used by banking institutions
2254	SB581	S	40	1621829	2026-02-03	34	0	screened	final-roll-not-divided	Eliminating requirement that commissioner approve joint account forms used by banking institutions
2254	SB582	H	429	1661519	2026-03-12	95	0	screened	final-roll-not-divided	Relating to requirements for licensure as mortgage lender or broker
2254	SB582	S	41	1621844	2026-02-03	34	0	screened	final-roll-not-divided	Relating to requirements for licensure as mortgage lender or broker
2254	SB586	H	430	1661410	2026-03-12	68	27	batch-01	imported	Modifying requirements for public water systems
2254	SB586	S	51	1625498	2026-02-06	33	0	screened	final-roll-not-divided	Modifying requirements for public water systems
2254	SB587	H	540	1662615	2026-03-13	94	2	screened	final-roll-not-divided	Adjusting salary schedule for elected county officials
2254	SB587	S	709	1663250	2026-03-14	34	0	screened	final-roll-not-divided	Adjusting salary schedule for elected county officials
2254	SB59	H	413	1661168	2026-03-12	92	4	screened	final-roll-not-divided	Relating to voter eligibility and residency requirements
2254	SB59	S	593	1662546	2026-03-13	33	0	screened	final-roll-not-divided	Relating to voter eligibility and residency requirements
2254	SB592	H	364	1656937	2026-03-09	89	7	screened	final-roll-not-divided	WV Short Line Railroad Modernization Act
2254	SB592	S	54	1626194	2026-02-09	33	1	screened	final-roll-not-divided	WV Short Line Railroad Modernization Act
2254	SB603	H	391	1659949	2026-03-11	95	0	screened	final-roll-not-divided	Relating to Property Valuation Training and Procedures Commission
2254	SB603	S	115	1636618	2026-02-18	31	0	screened	final-roll-not-divided	Relating to Property Valuation Training and Procedures Commission
2254	SB607	H	357	1656154	2026-03-06	90	1	screened	final-roll-not-divided	Relating to federally approved project delivery methods for airport capital improvement projects
2254	SB607	S	55	1626188	2026-02-09	34	0	screened	final-roll-not-divided	Relating to federally approved project delivery methods for airport capital improvement projects
2254	SB617	H	542	1662459	2026-03-13	95	0	screened	final-roll-not-divided	Banking and Financial Services Provider Protections for Eligible Adults from Financial Exploitation
2254	SB617	S	642	1662955	2026-03-14	34	0	screened	final-roll-not-divided	Banking and Financial Services Provider Protections for Eligible Adults from Financial Exploitation
2254	SB622	H	543	1662685	2026-03-13	95	0	screened	final-roll-not-divided	Extending mine safety technology tax credit
2254	SB622	S	626	1662899	2026-03-14	34	0	screened	final-roll-not-divided	Extending mine safety technology tax credit
2254	SB63	H	514	1662380	2026-03-13	70	21	not-selected	filter 5: charter school expansion. Standing precedent is that school choice financing has no defensible direction under public_education_quality	Creating Sustaining Opportunities for Academics in Rural Schools Act
2254	SB63	S	662	1662937	2026-03-14	32	2	screened	final-roll-not-divided	Creating Sustaining Opportunities for Academics in Rural Schools Act
2254	SB640	H	141	1639896	2026-02-20	78	17	screened	final-roll-not-divided	Prohibiting release of certain personal information of contributors to political elections
2254	SB640	S	206	1641650	2026-02-23	31	2	screened	final-roll-not-divided	Prohibiting release of certain personal information of contributors to political elections
2254	SB641	H	431	1661373	2026-03-12	58	34	batch-01	imported	Relating generally to aboveground storage tanks
2254	SB641	S	600	1662807	2026-03-13	25	8	batch-01	imported	Relating generally to aboveground storage tanks
2254	SB643	H	544	1662669	2026-03-13	85	9	screened	final-roll-not-divided	Discontinuing WV Supreme Court of Appeals Public Campaign Financing Program
2254	SB643	S	103	1635081	2026-02-17	32	1	screened	final-roll-not-divided	Discontinuing WV Supreme Court of Appeals Public Campaign Financing Program
2254	SB645	H	435	1661731	2026-03-12	94	1	screened	final-roll-not-divided	Prohibiting surprise billing of ground emergency medical services by nonparticipating providers
2254	SB645	S	601	1662554	2026-03-13	29	4	screened	final-roll-not-divided	Prohibiting surprise billing of ground emergency medical services by nonparticipating providers
2254	SB648	H	545	1662785	2026-03-13	88	7	screened	final-roll-not-divided	Strategic and Critical Resources Act
2254	SB648	S	680	1663205	2026-03-14	30	0	screened	final-roll-not-divided	Strategic and Critical Resources Act
2254	SB650	H	365	1656908	2026-03-09	96	0	screened	final-roll-not-divided	Designating psychiatric hospital that treats exclusively civil and forensic patients
2254	SB650	S	336	1652764	2026-03-04	33	0	screened	final-roll-not-divided	Designating psychiatric hospital that treats exclusively civil and forensic patients
2254	SB659	H	254	1650785	2026-03-03	85	10	screened	final-roll-not-divided	Prohibiting certain restrictions on regulation of accessory dwelling units
